83 	5380345.0 	25
135 	1.0973919E7 	48
369 	1.2575987E7 	21
502 	5701121.0 	28
567 	2031081.0 	10
626 	7931171.0 	13
844 	4044003.0 	19
859 	149621.0 	13
1001 	1185001.0 	6
1059 	42679.0 	6
1109 	5904654.0 	18
1121 	3975549.0 	10
1228 	5905329.0 	19
1391 	6100234.0 	28
1572 	7960988.0 	18
1675 	5904654.0 	18
1729 	6664961.0 	18
1743 	1008459.0 	3
1791 	4023745.0 	19
1992 	7961552.0 	18
2008 	7056.0 	1
2054 	5970393.0 	23
2275 	1994944.0 	3
2340 	1.0237207E7 	45
2365 	1.0901091E7 	48
2368 	4017880.0 	19
2613 	1994944.0 	3
2763 	5905329.0 	19
2807 	1.1440796E7 	18
2860 	2058175.0 	11
2871 	1509730.0 	5
2904 	8988013.0 	11
3024 	7989128.0 	34
3155 	3161233.0 	14
3165 	6903606.0 	19
3211 	1992057.0 	9
3228 	9954427.0 	40
3287 	5186850.0 	23
3304 	1995619.0 	4
3370 	1999052.0 	10
3441 	5323990.0 	14
3648 	4918262.0 	16
3662 	14313.0 	2
3735 	1.0109371E7 	44
3749 	3171771.0 	14
3779 	1.7602293E7 	33
3910 	4930693.0 	17
3971 	5315322.0 	23
3983 	5904654.0 	18
4040 	9330408.0 	52
4043 	49712.0 	7
4109 	1008459.0 	3
