3812 	0158 	4
3812 	2900 	20
4046 	2900 	3
730 	9999 	2
730 	5840 	3
730 	2900 	2
2085 	2900 	5
2743 	2900 	7
3768 	7910 	1
3768 	2900 	1
88 	2900 	9
185 	2900 	17
1181 	6590 	7
1651 	2900 	7
2065 	2900 	11
3601 	2900 	1
3767 	2900 	3
49 	0158 	2
49 	2900 	6
49 	6020 	14
49 	3050 	2
1670 	2900 	2
1784 	4520 	41
1827 	2900 	4
1827 	0392 	1
2656 	2900 	1
3758 	2900 	7
981 	2900 	13
1027 	2900 	20
2128 	2900 	3
3160 	0158 	1
3160 	2900 	2
3262 	2900 	3
3945 	3040 	1
3945 	2900 	47
434 	2900 	2
434 	3050 	2
1028 	2900 	9
1459 	0158 	4
1459 	2900 	2
3401 	2900 	3
3679 	2900 	11
536 	2900 	15
811 	5810 	1
811 	5920 	2
813 	2900 	11
813 	0392 	3
2364 	2900 	20
3646 	1210 	1
3646 	3990 	7
3719 	2900 	8
4059 	2900 	15
4133 	2900 	12
729 	0158 	1
1360 	2900 	1
2698 	2900 	11
4096 	2900 	6
4146 	2900 	1
533 	2900 	8
1510 	2900 	6
2398 	0392 	2
2398 	2900 	13
2740 	0158 	3
2834 	2900 	2
3239 	2900 	6
79 	5810 	1
79 	2900 	19
1596 	2900 	9
2370 	2900 	1
3602 	2900 	4
712 	2900 	25
723 	0158 	4
723 	2900 	6
1605 	2900 	15
1605 	0392 	4
2856 	2900 	2
3008 	2900 	10
3008 	0392 	8
888 	2900 	2
2401 	2900 	21
2779 	1000 	1
3164 	2900 	4
3475 	2900 	1
3475 	0158 	9
103 	0158 	3
622 	3010 	1
622 	2900 	9
622 	3120 	1
622 	3080 	2
622 	3030 	1
1147 	2900 	7
1917 	2900 	28
1917 	0392 	3
3088 	2900 	8
3823 	2900 	14
112 	2900 	57
1369 	2900 	46
1813 	1210 	3
1833 	2900 	1
3566 	2900 	12
3797 	0392 	17
3797 	2900 	24
3942 	2900 	2
176 	2900 	16
255 	2610 	1
255 	2900 	5
898 	3990 	4
898 	1210 	1
1003 	2900 	6
1003 	0392 	1
1521 	2900 	1
1637 	2900 	2
715 	5210 	6
715 	2900 	1
1481 	2900 	5
1717 	2900 	10
4050 	0392 	3
4050 	2900 	7
1019 	2900 	2
2270 	2900 	14
3106 	6510 	1
3106 	2900 	12
3611 	2900 	4
3925 	2900 	1
4045 	2900 	4
178 	0392 	1
178 	2900 	7
794 	6510 	2
1172 	2900 	7
1230 	2900 	2
1906 	2900 	5
2895 	2900 	1
2311 	2900 	4
2311 	5810 	1
475 	2900 	1
1644 	2900 	18
3469 	1210 	1
3469 	3990 	15
3633 	2900 	4
3852 	2900 	5
3985 	2900 	9
1760 	2900 	1
1760 	2760 	1
2389 	5840 	7
2389 	2900 	1
108 	2900 	2
1051 	2900 	5
1111 	2900 	1
2211 	2900 	10
2492 	7910 	1
2492 	2900 	21
123 	2900 	2
858 	2900 	6
1095 	0158 	2
1095 	2900 	23
576 	2900 	2
1354 	0158 	1
1354 	2900 	13
1450 	5880 	6
1450 	2900 	2
1450 	5883 	1
1450 	6730 	1
1909 	2900 	2
2265 	2900 	6
2319 	0158 	1
3494 	2900 	7
3603 	2900 	53
4066 	2900 	14
246 	4520 	4
580 	2900 	4
580 	0158 	1
614 	2900 	9
2760 	0392 	2
2760 	2900 	8
3080 	2900 	1
1780 	0158 	1
2274 	2900 	1
3195 	1000 	3
3195 	4980 	2
3195 	4910 	3
3195 	4930 	2
3195 	2610 	1
3197 	2900 	5
3444 	2900 	6
3709 	2900 	18
356 	2900 	2
455 	2900 	2
983 	2900 	1
1470 	2900 	1
2074 	2900 	1
2107 	2900 	15
3322 	2900 	6
4132 	2900 	6
323 	2900 	6
376 	2900 	5
785 	2900 	4
954 	2900 	1
954 	0158 	12
1330 	2900 	4
1606 	5510 	1
1606 	2900 	5
1618 	2900 	31
1641 	2900 	7
2453 	2900 	7
2854 	2900 	3
3183 	2900 	7
318 	2900 	2
396 	7110 	2
3161 	2900 	1
3889 	2900 	9
136 	2900 	23
2903 	2900 	33
2938 	2900 	2
3450 	2900 	43
1401 	2900 	4
125 	2900 	6
125 	0392 	8
410 	2900 	2
651 	2900 	18
1249 	2900 	4
2792 	2900 	10
3411 	2900 	4
291 	2900 	8
291 	0158 	3
719 	2900 	6
877 	2900 	12
1224 	2900 	1
1840 	0392 	1
1840 	2900 	6
2117 	2900 	1
2117 	0392 	2
2956 	2900 	1
3741 	2900 	12
2053 	2900 	34
2068 	2900 	25
2076 	2900 	1
2076 	0116 	6
2776 	2900 	5
4087 	2900 	19
460 	2900 	6
1764 	2900 	13
2555 	2900 	16
2746 	2900 	8
1601 	2900 	1
2362 	1270 	1
2362 	2900 	1
3466 	2900 	22
3534 	2900 	22
3808 	2900 	2
3808 	0158 	1
502 	2900 	20
716 	5840 	1
716 	2900 	4
920 	2900 	6
1030 	2900 	28
2864 	3753 	4
2864 	3612 	1
2864 	3610 	3
3697 	0158 	1
3697 	2900 	1
3907 	2900 	1
1408 	2900 	1
1408 	0158 	9
3810 	2900 	11
4083 	2900 	1
652 	2900 	22
3587 	2900 	15
3948 	2900 	24
4197 	2900 	14
662 	2900 	3
1100 	2900 	1
1242 	2900 	1
2147 	2900 	2
2147 	0158 	1
2832 	2900 	7
2832 	0392 	2
3151 	0392 	3
3151 	2900 	10
3661 	0158 	1
3661 	2900 	6
1440 	2900 	2
2593 	2900 	14
3095 	2900 	1
3188 	0158 	2
3188 	3050 	1
3188 	2900 	4
3428 	2900 	9
413 	2900 	30
1539 	2900 	1
2452 	2900 	2
3053 	2900 	1
3659 	2900 	31
3659 	0158 	4
862 	2900 	8
1059 	2900 	5
1059 	0392 	1
2997 	2900 	2
2997 	0392 	2
3498 	2900 	4
4093 	2900 	1
2596 	2900 	6
3043 	2900 	1
3520 	2900 	15
3913 	2900 	1
222 	2900 	3
394 	2900 	18
621 	2900 	58
1932 	2900 	13
2851 	2900 	29
2851 	0158 	3
3027 	2900 	25
595 	0392 	1
595 	2900 	3
963 	2900 	4
2143 	2900 	3
3199 	0392 	12
3199 	2900 	18
324 	2900 	4
362 	2900 	21
362 	6510 	1
1208 	2900 	6
1927 	2900 	1
2193 	5810 	1
2193 	2900 	4
3549 	2900 	6
3549 	0392 	1
3725 	2900 	7
3815 	0158 	1
3815 	2900 	20
3847 	2900 	1
3847 	5620 	4
20 	2900 	1
1053 	3010 	3
1053 	4750 	6
1480 	2900 	15
1597 	0392 	1
1597 	2900 	5
3600 	2900 	1
1274 	2900 	3
3761 	2900 	4
497 	2900 	39
1183 	2900 	12
1998 	5840 	4
2676 	2900 	3
2676 	1210 	1
2676 	0392 	1
4119 	2900 	1
180 	2900 	7
261 	2900 	15
1346 	2900 	2
2000 	2900 	28
2386 	2900 	3
2386 	5840 	2
3631 	2900 	4
3772 	5840 	2
540 	0158 	2
540 	2900 	11
739 	2900 	4
3461 	2900 	21
3941 	2900 	8
32 	2900 	14
90 	0158 	1
90 	2900 	18
90 	1000 	2
237 	1270 	1
237 	2900 	8
237 	0392 	1
485 	0392 	1
485 	2900 	4
955 	2900 	2
1461 	2900 	20
1740 	2900 	1
2238 	2900 	7
2736 	4730 	1
3943 	2900 	28
116 	2900 	2
1246 	0158 	1
1246 	2900 	2
1797 	1100 	1
1797 	2900 	4
2499 	3990 	17
444 	2900 	7
444 	7910 	1
444 	0158 	1
3092 	2900 	1
3223 	2900 	8
3906 	2610 	1
3906 	2900 	1
965 	2900 	21
202 	2900 	21
974 	2900 	2
1594 	2900 	5
1823 	2900 	2
2177 	2900 	1
3775 	5840 	2
3775 	2900 	2
601 	0392 	4
601 	2900 	51
3113 	2900 	4
474 	2900 	10
2269 	2900 	5
2269 	0158 	1
2700 	2900 	3
3677 	0158 	2
3677 	2900 	3
479 	2900 	6
1456 	2900 	5
530 	2900 	2
690 	2900 	3
915 	2900 	1
2354 	2900 	5
522 	2900 	2
1207 	2900 	9
1207 	0392 	1
3101 	2900 	2
4073 	2900 	13
675 	2900 	27
675 	0158 	12
1035 	2900 	12
3260 	2900 	7
4188 	0158 	1
4188 	2900 	1
2212 	0392 	2
2212 	2900 	11
3067 	4520 	22
3082 	2900 	6
3863 	2900 	29
3928 	2900 	1
378 	2900 	9
880 	1210 	2
1226 	2900 	6
2633 	0158 	2
2633 	2900 	24
2633 	1000 	1
2038 	2900 	15
2150 	2900 	13
2150 	0392 	1
2221 	2900 	43
2608 	3050 	1
2608 	0000 	4
3712 	0158 	9
3712 	2900 	2
1128 	2610 	1
1128 	2900 	4
2486 	0392 	5
2486 	2900 	15
2668 	2900 	3
2770 	2900 	7
3439 	0158 	5
3439 	2900 	13
3796 	2900 	3
4007 	2900 	3
527 	2900 	7
574 	0392 	1
574 	2900 	5
574 	1270 	1
907 	2900 	5
1486 	5810 	1
2200 	2900 	14
2263 	2900 	3
2263 	2610 	1
2822 	2900 	20
3233 	2900 	7
4092 	2900 	2
4092 	5217 	1
9 	0158 	1
9 	2900 	2
1967 	0158 	1
2173 	2900 	26
2298 	0392 	1
2298 	2900 	5
52 	2900 	2
52 	0158 	8
52 	1210 	1
238 	2900 	3
1626 	2900 	22
1701 	2900 	38
2756 	2900 	4
276 	0392 	1
276 	2900 	4
910 	2900 	1
1248 	2900 	5
1399 	2900 	2
2396 	4200 	3
2396 	4910 	1
2396 	6020 	1
2866 	2900 	7
720 	0158 	1
720 	2900 	1
2144 	5840 	1
2144 	2900 	10
2287 	2900 	16
2718 	0392 	1
2718 	2900 	11
2871 	2900 	4
3665 	2900 	2
3980 	2900 	5
4031 	2900 	2
4211 	5950 	1
4211 	5840 	12
303 	0392 	1
303 	2900 	9
672 	2900 	1
800 	2900 	9
800 	5840 	1
882 	2900 	2
1737 	4910 	29
2255 	2900 	2
2323 	0392 	4
2323 	2900 	5
3386 	5840 	1
3386 	2900 	15
4170 	2900 	2
1086 	2900 	2
1607 	2900 	2
3522 	2900 	5
3888 	3930 	1
2204 	2900 	1
2949 	2900 	6
2949 	2610 	1
3691 	0158 	4
130 	2900 	8
886 	2900 	4
2176 	2900 	9
2408 	2900 	8
2818 	2900 	2
3404 	2900 	5
402 	1100 	2
402 	2900 	16
1592 	2900 	11
1592 	0392 	1
2102 	2900 	2
3002 	2900 	7
3521 	5840 	2
3908 	2900 	6
4163 	2900 	1
387 	2900 	1
649 	2900 	21
1204 	2900 	8
1693 	2900 	6
1981 	2900 	23
1981 	0158 	5
2043 	2900 	28
2487 	2900 	4
2487 	1210 	2
3173 	0158 	9
3573 	2900 	3
949 	2900 	22
986 	1270 	2
986 	2900 	13
986 	1430 	1
1158 	2900 	1
1276 	2900 	3
2753 	5840 	1
2853 	0158 	1
2853 	2900 	4
3123 	2900 	11
3320 	2900 	4
3415 	2900 	1
3415 	0158 	8
3436 	7910 	1
3897 	2900 	12
722 	2900 	2
1054 	2900 	3
1054 	5800 	1
2442 	2900 	1
3663 	2900 	15
4201 	2900 	1
51 	2900 	11
1093 	2900 	2
1093 	4531 	1
1203 	1340 	1
1203 	2900 	4
290 	2900 	6
295 	2900 	4
295 	2610 	1
598 	5620 	2
598 	2900 	1
1265 	2900 	15
1508 	2900 	2
2545 	2900 	1
3838 	0392 	1
3838 	2900 	13
139 	2900 	1
139 	5840 	2
538 	2900 	1
542 	2900 	8
740 	3990 	22
852 	2900 	10
1772 	2900 	4
2138 	2900 	2
2622 	2900 	57
2930 	2900 	6
3125 	2900 	4
3418 	5510 	1
3418 	2900 	4
3707 	2900 	3
412 	2900 	3
1959 	2900 	9
3681 	2900 	22
3681 	0158 	2
4174 	2900 	2
528 	0392 	4
528 	2900 	47
1343 	0158 	4
1343 	2900 	25
1568 	2900 	1
2469 	7910 	1
2469 	2900 	6
3563 	5840 	1
3598 	2900 	6
3598 	0392 	2
4072 	5800 	3
4072 	2672 	1
170 	2900 	2
3657 	2900 	2
89 	2900 	1
89 	0158 	12
831 	2900 	1
831 	5610 	1
831 	5620 	1
864 	5512 	1
864 	5510 	1
864 	2900 	20
3683 	6042 	1
3737 	2900 	3
3781 	2900 	1
4 	6510 	1
102 	2900 	10
102 	0392 	4
551 	2900 	1
