2915 	0158 	2137450.0 	5
3944 	0392 	14313.0 	2
410 	0158 	854496.0 	2
483 	0158 	1712514.0 	4
1291 	0392 	2493509.0 	11
4002 	0158 	2562312.0 	6
732 	0158 	4273572.0 	12
1493 	0158 	3253125.0 	13
1845 	0392 	999821.0 	5
2158 	0158 	272347.0 	2
3750 	0392 	986153.0 	4
3934 	0158 	3973160.0 	10
1707 	0392 	986153.0 	4
2825 	0392 	5965018.0 	25
3721 	0158 	4221800.0 	10
4027 	0392 	7209.0 	1
4186 	0158 	576498.0 	6
590 	6510 	660000.0 	22
1307 	0158 	1702534.0 	4
3247 	0608 	145098.0 	1
501 	0158 	9851788.0 	23
566 	0392 	3011753.0 	13
1743 	0392 	1008459.0 	3
518 	0158 	5094826.0 	12
590 	6512 	20000.0 	1
4207 	0392 	2491611.0 	13
1453 	0392 	2994080.0 	5
2203 	0158 	105783.0 	1
2291 	6020 	2000000.0 	3
4009 	0392 	7955279.0 	32
537 	0158 	6806500.0 	16
2332 	0158 	2497086.0 	6
3013 	0158 	843280.0 	2
3383 	0392 	14313.0 	2
689 	0392 	2984764.0 	13
3610 	5230 	50000.0 	1
278 	0392 	2480707.0 	12
442 	0158 	2540192.0 	6
1912 	0158 	857530.0 	2
3435 	0392 	7967966.0 	32
1800 	5850 	60000.0 	2
1851 	0158 	3826563.0 	11
3022 	0392 	2009394.0 	9
3645 	0392 	1991650.0 	8
4113 	0158 	2516548.0 	6
1685 	0392 	2987839.0 	5
3431 	7360 	140000.0 	3
3613 	7110 	7540000.0 	26
3655 	0392 	6971570.0 	28
1155 	0158 	2553378.0 	6
2592 	0392 	8066389.0 	38
4182 	0158 	2493729.0 	6
1317 	0158 	1699708.0 	4
1437 	0158 	1702722.0 	5
2097 	0158 	3062513.0 	8
2165 	5850 	2000000.0 	5
2803 	0158 	2995788.0 	7
2482 	0392 	2871589.0 	10
3740 	6020 	500000.0 	1
3945 	0392 	9938674.0 	38
3798 	0158 	835710.0 	2
2666 	6020 	220000.0 	6
3033 	0392 	5620825.0 	23
4117 	0392 	1.1947217E7 	17
556 	0158 	5346736.0 	13
3097 	6020 	2500000.0 	5
3143 	3990 	1040000.0 	13
3249 	0392 	6149312.0 	28
79 	0392 	2998637.0 	14
549 	0392 	3986843.0 	7
571 	0158 	854980.0 	2
1881 	0158 	6498596.0 	16
2021 	0392 	2000059.0 	10
522 	0158 	2492600.0 	6
1618 	0392 	3987024.0 	14
2219 	0158 	7630624.0 	19
2927 	0158 	1680272.0 	4
3358 	0158 	9273742.0 	38
3924 	3910 	280000.0 	1
347 	0158 	4224866.0 	10
552 	0392 	3977406.0 	17
2036 	0392 	1039175.0 	6
3000 	0392 	9683514.0 	46
3280 	5510 	10000.0 	1
1232 	0158 	4106319.0 	10
1537 	0158 	1675976.0 	4
4000 	0158 	835710.0 	2
249 	0392 	1007740.0 	2
511 	0392 	6988346.0 	30
1242 	0158 	3740258.0 	9
1256 	0158 	1.0254238E7 	24
1583 	0158 	1714193.0 	6
2430 	0158 	3411918.0 	9
1522 	0392 	1992083.0 	9
3151 	0158 	416712.0 	1
3568 	0158 	833424.0 	2
3788 	0158 	1665176.0 	4
1112 	0158 	3427170.0 	8
3227 	0158 	2234338.0 	10
621 	0392 	2988224.0 	10
1714 	0158 	1672516.0 	4
2375 	0392 	1992083.0 	9
1951 	0392 	7227.0 	1
235 	0392 	7111.0 	1
315 	0392 	1306059.0 	6
638 	0158 	1719524.0 	6
3510 	0392 	3000045.0 	14
3813 	0158 	7019510.0 	20
939 	0158 	830868.0 	2
3431 	5810 	200000.0 	4
4065 	0392 	8952062.0 	37
1428 	0392 	6035650.0 	20
3283 	0392 	9948041.0 	42
3946 	0158 	2538116.0 	8
1025 	0158 	2500936.0 	12
1343 	0158 	5081827.0 	17
1532 	0392 	2986194.0 	3
531 	0158 	828780.0 	2
819 	0158 	418996.0 	1
1463 	0158 	3399964.0 	8
2084 	0158 	3324882.0 	8
2279 	0158 	837992.0 	4
2380 	0392 	7181.0 	1
2976 	0158 	2492604.0 	6
776 	0392 	5904654.0 	18
4093 	0158 	2377676.0 	10
1144 	0392 	2994671.0 	14
2620 	0158 	7571537.0 	20
3290 	0392 	1985574.0 	9
160 	0392 	4788403.0 	11
304 	0392 	997732.0 	5
3556 	0392 	14313.0 	2
1807 	0158 	8298441.0 	25
3597 	0392 	2499053.0 	14
745 	1368 	50000.0 	1
907 	0158 	857530.0 	2
931 	0392 	3890329.0 	5
1408 	0158 	7817593.0 	31
2369 	0392 	1.0984667E7 	25
319 	0392 	7111.0 	1
2379 	0158 	3111797.0 	12
3313 	0158 	2557332.0 	7
4024 	0392 	8340167.0 	37
0 	0392 	1003507.0 	5
1351 	0158 	4224604.0 	12
2216 	0158 	3396620.0 	9
2841 	0158 	3421722.0 	9
3445 	0392 	5438404.0 	29
3843 	5810 	690000.0 	2
701 	0158 	3360060.0 	8
1131 	0392 	1.0595202E7 	25
1149 	0158 	2520165.0 	7
1374 	0158 	2913043.0 	9
3183 	0392 	4294558.0 	18
580 	0158 	2745041.0 	10
4116 	0392 	9878614.0 	41
115 	0158 	854980.0 	2
857 	0392 	4366009.0 	7
4169 	0158 	980358.0 	5
649 	0158 	6793236.0 	17
902 	0392 	987941.0 	5
1563 	0158 	1682230.0 	4
1983 	0392 	6964823.0 	29
2916 	0158 	2543246.0 	6
964 	0392 	1991970.0 	9
2110 	0158 	1462146.0 	9
3760 	0392 	3643280.0 	12
1552 	0158 	839894.0 	2
1786 	0158 	850646.0 	2
2515 	6020 	2500000.0 	4
3930 	0158 	849908.0 	2
237 	0392 	2965340.0 	5
2411 	0392 	26062.0 	1
1448 	0158 	2120045.0 	6
2169 	0392 	506105.0 	3
3411 	0392 	2961141.0 	11
3687 	0392 	5308457.0 	17
3722 	0158 	4222134.0 	10
828 	0392 	3793420.0 	16
2064 	0158 	1247427.0 	3
3197 	0158 	1679788.0 	4
1249 	0158 	1709582.0 	4
1252 	0392 	2994099.0 	8
324 	0158 	1713004.0 	4
2475 	2720 	20000.0 	2
3869 	0158 	2909113.0 	7
4020 	0158 	2921552.0 	9
1729 	0392 	6664961.0 	18
9 	0158 	4573979.0 	11
778 	0392 	1.0256708E7 	44
2506 	0392 	8640378.0 	39
2822 	0392 	2645551.0 	14
175 	0158 	835710.0 	2
2212 	0392 	3670868.0 	17
2311 	0392 	20689.0 	1
2330 	0158 	987444.0 	3
2603 	0158 	5917997.0 	16
3538 	5620 	10000.0 	1
707 	0392 	6243173.0 	32
1702 	0158 	1247344.0 	3
1757 	0392 	7911707.0 	8
2242 	5280 	700000.0 	3
2950 	0392 	502377.0 	3
170 	0158 	850646.0 	2
1764 	0392 	1.0830933E7 	12
2037 	0158 	853776.0 	2
2297 	0392 	5975932.0 	25
3085 	0158 	5915146.0 	16
3407 	0158 	7817593.0 	31
3716 	0158 	4246370.0 	10
3985 	0158 	3603886.0 	11
264 	0392 	14313.0 	2
2055 	0158 	2544979.0 	7
2450 	0158 	2760651.0 	8
3782 	0158 	2543880.0 	6
1780 	0158 	1793135.0 	8
2320 	0158 	1707102.0 	4
3185 	0158 	1280664.0 	4
3849 	0392 	5106717.0 	21
238 	0392 	994656.0 	5
2739 	0158 	828780.0 	2
3844 	1000 	180000.0 	5
2179 	0392 	2974763.0 	4
2673 	0158 	1247427.0 	3
2846 	0158 	3832745.0 	11
2973 	0158 	1669134.0 	4
1997 	0158 	861852.0 	2
2101 	0158 	3425713.0 	9
3010 	0392 	2982452.0 	13
3109 	0158 	2543880.0 	6
3745 	0158 	1664134.0 	4
125 	0392 	3304092.0 	14
485 	0392 	1008459.0 	3
1762 	0158 	3116181.0 	10
1920 	0392 	978079.0 	4
3462 	4980 	1200000.0 	7
3659 	0158 	2012954.0 	6
2 	0392 	1.018232E7 	42
1247 	0158 	5493280.0 	14
2137 	0392 	1.0584661E7 	42
2423 	0158 	1706110.0 	4
2611 	0392 	2001794.0 	9
2632 	0158 	6805928.0 	18
1455 	0392 	1508290.0 	3
1512 	0158 	1669134.0 	4
2265 	0392 	677135.0 	5
4083 	0158 	3383133.0 	8
27 	0158 	3764894.0 	13
128 	5920 	1290000.0 	3
558 	0158 	4226768.0 	10
2256 	0158 	2077170.0 	6
3816 	0392 	1990884.0 	9
1285 	0392 	3614506.0 	13
1615 	0158 	2540192.0 	6
3975 	0158 	2557602.0 	6
2218 	0158 	2983449.0 	7
2462 	2750 	20000.0 	2
3045 	0158 	452808.0 	2
3163 	0158 	2560506.0 	6
3503 	0392 	7285208.0 	31
500 	0392 	1.0162898E7 	44
1656 	0392 	6277511.0 	26
2476 	0392 	21623.0 	3
3462 	4987 	300000.0 	1
3530 	0392 	4111183.0 	15
3663 	0158 	6336922.0 	16
1922 	0158 	839286.0 	2
2263 	0158 	853776.0 	2
2268 	0392 	1651166.0 	7
3497 	0158 	853446.0 	2
103 	0158 	3325722.0 	8
950 	5620 	270000.0 	2
266 	0392 	7633176.0 	33
3753 	0158 	7665114.0 	19
2162 	0392 	994656.0 	5
4086 	0158 	1738358.0 	6
4100 	0158 	2574880.0 	6
801 	0158 	849908.0 	2
3636 	0392 	986153.0 	4
865 	0158 	4229697.0 	11
1869 	0158 	2516548.0 	6
2734 	0158 	873514.0 	4
1023 	0392 	49613.0 	7
1049 	0158 	1695982.0 	4
2191 	5690 	680000.0 	22
2575 	0392 	7053905.0 	32
2907 	5850 	10000.0 	1
223 	0158 	1664192.0 	4
486 	0158 	2991934.0 	7
1238 	0392 	14313.0 	2
3165 	0392 	6903606.0 	19
3924 	3930 	500000.0 	1
1177 	0392 	986615.0 	2
2656 	0158 	3740258.0 	9
2993 	0158 	7864071.0 	35
3258 	0158 	1702534.0 	4
284 	0158 	6414863.0 	17
761 	0392 	3984468.0 	5
1726 	0158 	2255489.0 	11
2149 	0158 	5306225.0 	14
3780 	0392 	14633.0 	2
3542 	6730 	9510000.0 	22
1534 	0158 	858738.0 	2
2519 	0158 	850646.0 	2
2951 	0392 	2173536.0 	10
3009 	0158 	4192734.0 	10
295 	0158 	1692532.0 	4
3587 	0158 	5946970.0 	14
3698 	0392 	4000271.0 	14
574 	0392 	8968235.0 	10
991 	0158 	3396620.0 	8
2419 	5810 	60000.0 	1
3553 	0158 	2992727.0 	7
1060 	0158 	853776.0 	2
3344 	0392 	7951565.0 	25
4032 	0158 	4273571.0 	11
4062 	0158 	1696895.0 	5
90 	0158 	3670599.0 	10
1286 	0392 	8258392.0 	34
1362 	0392 	1992083.0 	9
2205 	0158 	3354606.0 	9
3056 	0158 	842614.0 	2
4105 	0158 	1047490.0 	3
538 	0158 	2509321.0 	7
1643 	0158 	2543880.0 	6
3758 	0392 	3955215.0 	16
1172 	0158 	7238555.0 	20
3162 	0158 	3328012.0 	9
3016 	0392 	1312720.0 	6
3096 	0392 	21623.0 	3
3549 	0392 	1.0884124E7 	15
273 	0392 	4307829.0 	14
3293 	0392 	8054535.0 	35
3542 	6739 	500000.0 	2
338 	0392 	1008459.0 	3
1106 	5510 	30000.0 	3
2584 	0158 	3383142.0 	8
2304 	5840 	50000.0 	1
2414 	0158 	1709384.0 	4
2616 	0158 	3961022.0 	17
1221 	0392 	1986567.0 	10
2949 	0158 	1696912.0 	5
3894 	0158 	2142435.0 	5
758 	6020 	1000000.0 	2
908 	0158 	861852.0 	2
1767 	0158 	431761.0 	5
4177 	5883 	20000.0 	1
706 	6140 	10000.0 	1
1337 	0158 	843280.0 	2
2422 	0392 	4980679.0 	5
2831 	0392 	9878447.0 	42
3121 	0158 	2567164.0 	6
3390 	0158 	846237.0 	2
4033 	0158 	3957284.0 	12
3107 	0392 	7201.0 	1
3149 	5210 	10000.0 	1
3343 	0392 	7997071.0 	39
431 	0158 	1664192.0 	4
854 	0158 	4911840.0 	12
1108 	0392 	1.002192E7 	38
1312 	0158 	1710588.0 	4
2539 	0158 	1710190.0 	4
2704 	0158 	861852.0 	2
391 	0158 	1689546.0 	4
3485 	0392 	2960965.0 	4
1007 	0392 	2983261.0 	13
2107 	0158 	3425713.0 	10
2347 	0392 	8346260.0 	37
534 	0392 	993795.0 	3
1268 	0158 	840378.0 	2
1409 	5840 	640000.0 	3
1473 	0158 	5913696.0 	15
53 	0392 	6565059.0 	35
2099 	0158 	1598520.0 	4
2366 	0392 	2316101.0 	10
4053 	0158 	1675976.0 	4
1509 	0392 	2986757.0 	13
2415 	0158 	4245892.0 	10
3359 	0158 	3436540.0 	8
97 	0158 	9529169.0 	43
1156 	0392 	3314990.0 	12
1600 	0392 	6331782.0 	27
1894 	0392 	6167655.0 	21
3468 	0392 	1323119.0 	5
3919 	0392 	1.0958518E7 	14
569 	0158 	2574880.0 	6
1358 	0392 	3003455.0 	15
3375 	0158 	1872498.0 	10
132 	0392 	1.3439326E7 	17
2221 	0392 	1009237.0 	6
3150 	0158 	1.0256504E7 	24
3 	0392 	5286327.0 	12
1326 	0158 	2534148.0 	6
1525 	0158 	5491077.0 	14
3204 	0158 	2971462.0 	7
3981 	0392 	6980138.0 	29
1001 	0392 	1185001.0 	6
1523 	0158 	1709960.0 	4
2404 	0392 	1306400.0 	6
39 	0392 	1992571.0 	8
159 	0158 	846266.0 	2
1841 	0158 	3806419.0 	9
1846 	0158 	1705068.0 	4
4127 	0158 	3396620.0 	8
311 	0158 	833424.0 	2
1082 	0392 	3890329.0 	5
3280 	0158 	2576396.0 	6
3748 	0158 	1665176.0 	4
2819 	0158 	5924182.0 	14
3839 	5820 	120000.0 	5
1958 	0392 	2993277.0 	12
785 	0158 	1706110.0 	4
1462 	0392 	1005675.0 	7
2768 	0158 	1684705.0 	4
2984 	0392 	5627371.0 	22
593 	0158 	1246302.0 	3
3240 	0158 	1577529.0 	4
1693 	0158 	2102798.0 	5
1765 	0158 	8894012.0 	21
2187 	0158 	2415708.0 	9
2830 	0158 	2554224.0 	6
281 	6900 	30000.0 	3
1300 	0158 	2106281.0 	6
421 	0392 	7057044.0 	33
3558 	0158 	3436047.0 	9
1952 	0158 	4219041.0 	10
516 	0392 	21437.0 	3
1231 	3930 	10000.0 	1
1292 	0158 	1712986.0 	4
2238 	0392 	1985259.0 	7
2243 	0158 	1.0250879E7 	24
2929 	0158 	2117465.0 	5
2956 	0158 	4683829.0 	22
993 	0158 	1679788.0 	4
309 	0392 	1918867.0 	7
607 	0158 	1706074.0 	4
989 	0158 	452808.0 	2
1415 	0158 	1285513.0 	4
1577 	0158 	3356840.0 	9
2226 	0158 	1677278.0 	4
420 	6020 	2500000.0 	4
3866 	0158 	6738318.0 	18
625 	0392 	2033485.0 	12
1567 	0158 	9411534.0 	22
2436 	0158 	2097942.0 	6
4129 	5850 	50000.0 	2
610 	0158 	4440233.0 	12
1133 	0392 	7972828.0 	8
884 	0158 	3360060.0 	8
2360 	0158 	5562868.0 	13
3253 	0158 	4192734.0 	10
4096 	0158 	1708448.0 	4
673 	0158 	990001.0 	6
771 	0158 	2543178.0 	8
957 	0158 	1550196.0 	5
994 	0158 	6973101.0 	20
1369 	0392 	3307516.0 	11
1722 	0158 	1717256.0 	4
2139 	0392 	26059.0 	1
3331 	0158 	853776.0 	2
4111 	0158 	875858.0 	3
1890 	0158 	2548998.0 	6
810 	0158 	3354606.0 	8
1363 	0158 	2996600.0 	8
1629 	3930 	200000.0 	1
4199 	0392 	997965.0 	5
109 	0158 	1669134.0 	6
3414 	0158 	1660690.0 	4
1636 	0158 	5075660.0 	12
3392 	0158 	5916303.0 	15
1137 	0392 	8905487.0 	38
245 	0158 	846266.0 	2
1360 	0158 	1673612.0 	4
1988 	0158 	1510599.0 	9
2339 	0158 	835710.0 	2
2930 	0392 	4925205.0 	10
3555 	0158 	1706178.0 	4
398 	0392 	1345089.0 	7
2667 	0158 	287509.0 	3
1862 	0158 	1691562.0 	4
3580 	0158 	1715194.0 	4
1055 	0158 	4673572.0 	11
1430 	0158 	9287794.0 	41
3550 	0158 	861852.0 	2
155 	0158 	794542.0 	2
239 	0392 	1039175.0 	6
905 	0392 	7043.0 	1
1431 	0158 	858628.0 	2
2344 	0392 	7389.0 	1
1674 	0158 	3396620.0 	8
2232 	0392 	9972344.0 	42
3487 	3940 	10000.0 	1
3848 	0158 	833424.0 	2
1154 	6140 	370000.0 	11
1822 	0392 	2299568.0 	9
2093 	0392 	9927628.0 	40
2209 	0158 	2906992.0 	7
2742 	0392 	2177559.0 	10
3954 	0158 	1691562.0 	4
1625 	0158 	3473826.0 	10
1718 	0392 	71807.0 	3
1968 	0392 	6289622.0 	27
2171 	0392 	4954117.0 	21
3902 	0158 	2561272.0 	6
1942 	0158 	4192734.0 	10
2566 	0158 	9348523.0 	22
2762 	0392 	2979720.0 	3
2925 	0392 	7094689.0 	33
1267 	0392 	2992647.0 	15
2625 	0392 	994624.0 	5
2245 	0158 	2528738.0 	6
2728 	0392 	2979500.0 	13
2864 	3610 	740000.0 	3
723 	0158 	6980905.0 	30
780 	0158 	3739214.0 	9
1027 	0392 	2000926.0 	9
1580 	0158 	2144563.0 	5
3322 	0158 	850646.0 	2
3505 	6510 	10000.0 	1
1213 	0392 	7226.0 	1
3160 	0158 	4403200.0 	17
24 	0158 	2553378.0 	6
1127 	0158 	2561272.0 	6
3458 	0158 	2543246.0 	6
979 	0158 	3394520.0 	8
999 	0158 	2861315.0 	8
1295 	0392 	6881.0 	1
1626 	0392 	6994237.0 	29
2582 	0158 	1576799.0 	8
837 	0392 	8911504.0 	41
3254 	0158 	4429382.0 	14
3736 	0158 	1271589.0 	3
66 	0392 	7895421.0 	8
52 	0158 	4101501.0 	23
1749 	0392 	8607547.0 	26
3001 	0392 	3321222.0 	16
1273 	0158 	1714194.0 	6
1878 	0158 	1247427.0 	3
3030 	0158 	1270479.0 	3
3101 	0392 	1986081.0 	9
4196 	0158 	2558028.0 	6
2225 	0158 	861853.0 	3
2635 	0392 	650014.0 	2
4044 	0392 	2994080.0 	5
4138 	4580 	20000.0 	1
45 	0392 	1984569.0 	7
1695 	0158 	847084.0 	2
2053 	0392 	4839878.0 	22
4202 	0392 	2636999.0 	11
2300 	0158 	4246370.0 	10
3286 	0392 	5605464.0 	23
4192 	0158 	3108514.0 	9
85 	0158 	4190941.0 	11
2273 	5810 	2.4E7 	48
2840 	0158 	6721880.0 	16
2986 	0158 	432887.0 	1
3628 	0158 	2077170.0 	5
3970 	0158 	3181630.0 	12
4040 	0392 	9330408.0 	52
4210 	0392 	6275400.0 	26
2087 	0392 	995678.0 	5
424 	0392 	7111.0 	1
1381 	0158 	1155036.0 	4
183 	0158 	2573458.0 	7
1955 	0392 	4794140.0 	10
3471 	0608 	145098.0 	1
1442 	0392 	392918.0 	4
2425 	0158 	3206772.0 	9
4143 	0158 	1703699.0 	6
15 	0158 	1152151.0 	3
1293 	0392 	4787718.0 	10
1986 	0158 	214114.0 	1
2451 	0158 	1695720.0 	4
2859 	0392 	3995375.0 	5
1614 	0158 	851690.0 	2
3465 	0158 	854979.0 	3
3924 	5370 	500000.0 	1
260 	0158 	858738.0 	2
288 	0158 	1691562.0 	5
479 	0392 	996579.0 	5
3438 	0392 	1.0850943E7 	44
1981 	0158 	4185366.0 	13
2760 	0392 	3324275.0 	15
1973 	0158 	839894.0 	2
2529 	0158 	1713854.0 	5
2637 	0392 	4787796.0 	10
3199 	0392 	5985444.0 	26
3828 	0158 	854980.0 	2
149 	0158 	3324882.0 	8
1597 	0392 	3522860.0 	8
1777 	0392 	1931503.0 	7
3647 	0158 	1679788.0 	4
3812 	0158 	4746772.0 	19
2947 	0158 	4674539.0 	11
3069 	0158 	1669134.0 	4
3999 	0158 	3327954.0 	8
4147 	0392 	5305345.0 	25
782 	0158 	6721880.0 	17
3852 	0158 	1709582.0 	4
735 	0158 	3299731.0 	10
2585 	0392 	1.0008038E7 	45
3239 	0608 	145098.0 	1
849 	0158 	1708876.0 	4
3178 	0158 	2080610.0 	5
188 	0158 	9274379.0 	42
853 	0158 	2329651.0 	7
1368 	0392 	994656.0 	5
1630 	0158 	2536588.0 	6
3032 	0392 	4787584.0 	10
3996 	0158 	6717254.0 	16
1135 	0158 	1550196.0 	4
1634 	0158 	850646.0 	2
1951 	0158 	2678340.0 	9
2046 	0158 	6715530.0 	16
235 	0158 	1963376.0 	8
419 	0158 	835710.0 	2
675 	0158 	9991187.0 	52
2352 	0392 	52096.0 	2
2365 	0392 	1.0901091E7 	48
3425 	0158 	833424.0 	2
3711 	0158 	4192734.0 	10
2488 	0392 	2324552.0 	11
2694 	0158 	1679788.0 	6
3884 	0392 	3280359.0 	11
1087 	0392 	4787796.0 	10
2395 	0392 	9459578.0 	12
2443 	0158 	1676422.0 	4
492 	3050 	20000.0 	2
1106 	0158 	4249037.0 	12
1544 	0392 	1503163.0 	8
213 	0158 	6763004.0 	18
408 	0392 	5301664.0 	18
763 	0392 	3042889.0 	14
2385 	6900 	50000.0 	1
2403 	0158 	2702028.0 	9
3544 	0158 	3411770.0 	8
3752 	0158 	3324882.0 	8
2364 	0392 	5995220.0 	26
2782 	0158 	1902489.0 	7
3565 	0158 	4100828.0 	10
1212 	0158 	5916302.0 	14
1821 	0158 	6708248.0 	17
3041 	0158 	3427009.0 	8
2562 	0158 	4221359.0 	11
3528 	0392 	14326.0 	2
3717 	0392 	13790.0 	2
4016 	0158 	4221800.0 	10
1712 	0392 	1.2183914E7 	22
2860 	0392 	2058175.0 	11
2441 	0158 	973996.0 	3
2718 	0392 	8587992.0 	24
2721 	6020 	2000000.0 	3
3070 	0158 	3382926.0 	9
99 	0158 	842044.0 	2
1353 	0158 	2120760.0 	7
1774 	0158 	843280.0 	2
998 	0158 	5937302.0 	17
