2 	2365 	2000.0
7 	135 	10000.0
40 	4040 	1000.0
65 	1228 	1500.0
65 	1675 	4000.0
65 	2763 	1500.0
65 	3165 	5000.0
65 	3983 	5000.0
74 	2763 	500.0
79 	4040 	2000.0
110 	2365 	6000.0
112 	3228 	2000.0
135 	3450 	4000.0
154 	2365 	1000.0
168 	4040 	2000.0
176 	1992 	500.0
185 	4040 	2000.0
194 	369 	40000.0
217 	4040 	1000.0
233 	4040 	1000.0
262 	2365 	2000.0
273 	2365 	7000.0
330 	2365 	1000.0
340 	2365 	3000.0
369 	1085 	33600.0
369 	1131 	38000.0
369 	1277 	32000.0
369 	1592 	62000.0
369 	1749 	34200.0
369 	2398 	77600.0
369 	2427 	32160.0
369 	2667 	20400.0
369 	2718 	65600.0
381 	2365 	1000.0
402 	4040 	3000.0
418 	1001 	4000.0
429 	3983 	500.0
464 	4040 	1000.0
502 	2302 	12000.0
520 	3024 	1000.0
523 	2365 	2000.0
550 	4040 	2000.0
552 	4040 	500.0
591 	4040 	1000.0
597 	4040 	1000.0
614 	2365 	1000.0
621 	2365 	5000.0
648 	3228 	1000.0
654 	2365 	1000.0
655 	1228 	1000.0
670 	2365 	2000.0
682 	2365 	2000.0
734 	3304 	100.0
809 	4040 	3000.0
814 	2365 	2000.0
844 	7 	4000.0
844 	3450 	4000.0
878 	4040 	2000.0
973 	4040 	1000.0
1027 	4040 	3000.0
1079 	2860 	300.0
1094 	626 	1000.0
1094 	1121 	1100.0
1094 	2807 	900.0
1113 	3228 	2000.0
1137 	2365 	88000.0
1245 	3228 	3000.0
1260 	3983 	600.0
1356 	3228 	300.0
1370 	2365 	1000.0
1391 	3137 	2000.0
1391 	3205 	600.0
1397 	2365 	1000.0
1404 	4040 	6000.0
1495 	3228 	1000.0
1501 	4040 	1000.0
1541 	4040 	1000.0
1562 	4040 	2000.0
1572 	527 	4000.0
1584 	3228 	500.0
1588 	369 	40000.0
1590 	3228 	140000.0
1669 	2365 	300.0
1691 	2365 	2000.0
1699 	4040 	2000.0
1723 	4040 	1000.0
1733 	4040 	2000.0
1791 	3450 	4000.0
1845 	4040 	1000.0
1983 	3228 	9000.0
1992 	527 	4000.0
1992 	2369 	600.0
2000 	4040 	1000.0
2008 	1079 	1200.0
2016 	369 	400.0
2021 	4040 	300.0
2054 	3426 	2000.0
2057 	2365 	500.0
2076 	2365 	1000.0
2140 	4040 	2000.0
2186 	859 	7000.0
2186 	1059 	7000.0
2186 	3662 	1.0
2186 	4043 	7501.0
2229 	4040 	4000.0
2240 	567 	900.0
2240 	1001 	500.0
2240 	3211 	800.0
2240 	3370 	800.0
2288 	4040 	1000.0
2302 	83 	300.0
2302 	502 	300.0
2302 	3971 	600.0
2302 	4040 	30000.0
2306 	4040 	9000.0
2324 	2365 	1000.0
2324 	3228 	1000.0
2329 	3983 	500.0
2331 	4040 	1000.0
2340 	3450 	8000.0
2355 	2365 	1000.0
2358 	2365 	3000.0
2364 	4040 	3000.0
2365 	2 	15000.0
2365 	16 	9000.0
2365 	39 	23000.0
2365 	45 	13000.0
2365 	57 	200.0
2365 	70 	200.0
2365 	106 	200.0
2365 	112 	200.0
2365 	177 	200.0
2365 	211 	200.0
2365 	227 	400.0
2365 	239 	6200.0
2365 	272 	20000.0
2365 	290 	200.0
2365 	294 	600.0
2365 	330 	200.0
2365 	398 	400.0
2365 	408 	1000.0
2365 	416 	16000.0
2365 	432 	800.0
2365 	450 	800.0
2365 	454 	1600.0
2365 	505 	5000.0
2365 	517 	5000.0
2365 	625 	43000.0
2365 	633 	1000.0
2365 	647 	16000.0
2365 	652 	10000.0
2365 	654 	200.0
2365 	663 	6200.0
2365 	670 	200.0
2365 	698 	600.0
2365 	707 	4000.0
