24 	d27 	155554 	2900
1968 	d28 	180256 	2900
316 	d29 	115913 	2900
449 	d5 	124946 	2900
662 	d73 	171635 	2900
1957 	d42 	085139 	2900
399 	d8 	145247 	2900
565 	d10 	204837 	2900
520 	d10 	210046 	2900
1957 	d27 	151455 	2900
1946 	d28 	155853 	2900
594 	d26 	162149 	2900
655 	d26 	132531 	2900
510 	d26 	125244 	2900
520 	d7 	141140 	0392
1936 	d62 	121801 	0392
509 	d26 	152626 	2900
598 	d24 	111106 	2900
1987 	d25 	195322 	2900
1964 	d39 	090409 	2900
399 	d40 	113723 	2900
1911 	d41 	100033 	2900
569 	d41 	101828 	2900
643 	d10 	205337 	2900
643 	d13 	094411 	2900
608 	d13 	135844 	2900
477 	d11 	155617 	2900
409 	d11 	161352 	2900
1990 	d0 	180019 	7310
565 	d17 	101418 	2900
588 	d13 	130659 	2900
588 	d13 	131123 	0392
1951 	d40 	112910 	2900
643 	d13 	153325 	2900
662 	d67 	101812 	2900
1957 	d31 	111132 	2900
250 	d21 	133928 	2900
621 	d4 	135720 	2900
1981 	d63 	165613 	2900
614 	d23 	122720 	2900
533 	d23 	122453 	2900
598 	d25 	130600 	2900
1955 	d68 	110419 	0392
369 	d20 	163431 	2900
655 	d26 	181428 	2900
1988 	d14 	205203 	2900
607 	d17 	101402 	2900
369 	d17 	103859 	2900
1941 	d63 	115016 	2900
569 	d41 	104508 	2900
597 	d26 	114921 	0392
637 	d26 	115022 	0392
250 	d24 	100812 	2900
655 	d25 	155437 	2900
442 	d25 	130927 	2900
384 	d18 	154235 	2900
565 	d18 	094553 	2900
654 	d15 	132900 	1270
18 	d64 	151818 	3110
1952 	d64 	141540 	0392
621 	d6 	110126 	2900
1962 	d25 	130738 	2900
250 	d26 	151251 	2900
1918 	d84 	160828 	2900
1960 	d66 	142021 	0392
130 	d42 	075802 	2900
569 	d42 	100309 	2900
510 	d21 	152240 	2900
384 	d17 	105142 	2900
250 	d17 	180809 	2900
384 	d18 	160255 	2900
662 	d73 	183957 	2900
1966 	d27 	152415 	2900
1957 	d28 	130830 	2900
130 	d28 	133911 	2900
316 	d29 	120029 	2900
477 	d10 	162126 	2900
520 	d10 	205940 	2900
607 	d11 	171409 	2900
316 	d28 	120116 	2900
533 	d28 	113816 	0392
399 	d13 	102554 	2900
585 	d7 	124609 	0392
1955 	d64 	140819 	0392
662 	d64 	152421 	2900
1958 	d65 	183352 	0392
1981 	d65 	122406 	2900
1960 	d65 	181401 	0392
1933 	d66 	142005 	0392
1942 	d64 	151907 	3030
1981 	d65 	171749 	0392
1954 	d10 	194906 	2900
409 	d10 	204056 	2900
18 	d54 	150744 	2900
1969 	d32 	145509 	2900
495 	d32 	104524 	2900
1938 	d33 	170741 	2900
369 	d18 	172601 	0392
369 	d18 	084039 	2900
384 	d18 	172624 	0392
1942 	d19 	194448 	2900
1938 	d34 	150217 	2900
1969 	d35 	100312 	2900
1964 	d35 	100244 	2900
1963 	d34 	173010 	2900
324 	d34 	172932 	2900
1982 	d34 	165717 	2900
1969 	d34 	143731 	2900
1954 	d9 	225941 	2900
607 	d10 	165054 	2900
639 	d10 	161938 	2900
563 	d6 	112528 	2900
449 	d6 	113118 	2900
1918 	d41 	101811 	2900
24 	d42 	085119 	2900
130 	d42 	085232 	2900
598 	d22 	165724 	2900
588 	d14 	152148 	2900
509 	d29 	115833 	2900
1946 	d31 	113402 	2900
1944 	d31 	094024 	2900
399 	d7 	134709 	2900
1959 	d32 	150610 	2900
1937 	d33 	170821 	2900
1937 	d35 	100343 	2900
569 	d34 	164618 	2900
1918 	d34 	123345 	2900
662 	d71 	131850 	2900
1969 	d32 	144533 	2900
225 	d34 	150233 	2900
569 	d34 	171740 	2900
1977 	d10 	142721 	0392
510 	d21 	145732 	2900
598 	d21 	152307 	2900
409 	d11 	173628 	2900
520 	d8 	173026 	2900
565 	d11 	161406 	2900
1956 	d11 	192038 	0392
639 	d11 	155024 	2900
399 	d11 	120722 	2900
1983 	d1 	161637 	2900
563 	d3 	090519 	2900
215 	d32 	104540 	2900
1957 	d25 	170300 	2900
24 	d27 	151437 	2900
509 	d27 	154326 	2900
1944 	d27 	162526 	5840
1955 	d65 	122340 	2900
1934 	d66 	114820 	0392
399 	d39 	080028 	2900
1972 	d46 	144759 	1270
1918 	d82 	163658 	2900
399 	d21 	181947 	2900
1937 	d36 	101522 	2900
1937 	d36 	194725 	2900
662 	d74 	091020 	2900
18 	d57 	150721 	2900
1978 	d4 	123719 	2900
514 	d5 	173944 	2900
1968 	d31 	111514 	2900
399 	d3 	184202 	2900
396 	d4 	124137 	2900
147 	d35 	100456 	2900
1951 	d38 	135135 	2900
1961 	d61 	151059 	2900
588 	d13 	150707 	2900
1989 	d14 	165112 	2900
1936 	d59 	152420 	0392
662 	d59 	104437 	2900
1936 	d60 	114032 	0392
520 	d11 	093239 	2900
412 	d12 	183353 	2900
514 	d13 	130737 	2900
608 	d13 	135933 	2900
1918 	d34 	153502 	2900
215 	d31 	130224 	2900
1967 	d46 	144821 	1270
1953 	d66 	171545 	2900
1955 	d67 	093831 	2900
1933 	d67 	093806 	2900
1933 	d67 	185639 	0392
1934 	d65 	140822 	0392
1940 	d66 	171517 	2900
509 	d28 	140928 	2900
215 	d28 	161940 	2900
585 	d9 	140050 	2900
662 	d48 	144138 	2900
399 	d74 	141233 	2900
1981 	d67 	111653 	2900
147 	d32 	160149 	2900
1942 	d33 	225413 	2900
1961 	d64 	165325 	2900
1955 	d65 	134142 	0392
565 	d16 	212226 	2900
1960 	d67 	105714 	0392
662 	d69 	111618 	2900
1933 	d67 	185617 	0392
1918 	d84 	163316 	2900
607 	d14 	094800 	2900
643 	d15 	222014 	2900
3 	d16 	182002 	2900
607 	d10 	205123 	2900
608 	d12 	143801 	2900
608 	d12 	144017 	2900
1918 	d63 	183619 	2900
1948 	d62 	121743 	0392
662 	d21 	133942 	2900
384 	d18 	094411 	2900
1970 	d34 	132428 	0392
1970 	d34 	113352 	2900
662 	d47 	112800 	2900
601 	d4 	135830 	2900
399 	d5 	134123 	2900
621 	d6 	123223 	2900
603 	d6 	112611 	2900
571 	d6 	224339 	2900
1934 	d66 	153859 	0392
654 	d20 	210502 	2900
569 	d42 	102327 	2900
3 	d18 	163942 	2900
510 	d20 	133937 	2900
1938 	d34 	111043 	2900
1918 	d34 	143534 	2900
369 	d16 	120442 	2900
384 	d15 	001732 	2900
1935 	d62 	155649 	5840
1944 	d32 	084647 	2900
399 	d1 	165516 	2900
24 	d33 	145839 	2900
1969 	d34 	153724 	2900
1951 	d34 	164742 	2900
147 	d34 	153852 	2900
1918 	d82 	163257 	2900
563 	d2 	090925 	2900
520 	d10 	171042 	0392
607 	d11 	161234 	2900
495 	d32 	094245 	2900
1942 	d67 	121237 	3050
369 	d18 	154256 	2900
662 	d78 	110256 	2900
585 	d8 	181838 	2900
585 	d8 	181334 	2900
520 	d9 	135741 	2900
571 	d9 	140039 	2900
1973 	d26 	130640 	0392
130 	d28 	140940 	2900
130 	d28 	120057 	2900
603 	d3 	090746 	2900
563 	d3 	121822 	2900
1918 	d32 	140535 	2900
130 	d32 	094900 	2900
399 	d40 	172142 	2900
662 	d25 	140205 	2900
1918 	d80 	142434 	2900
1976 	d10 	162609 	2900
399 	d12 	155934 	2900
601 	d3 	121920 	2900
1944 	d29 	104545 	2900
24 	d29 	111650 	2900
514 	d3 	182410 	2900
24 	d29 	121159 	2900
1938 	d38 	103723 	2900
1964 	d39 	090320 	2900
1960 	d65 	200529 	0392
1934 	d65 	141705 	2900
1935 	d65 	200502 	0392
1981 	d65 	133815 	0392
1918 	d82 	163004 	2900
1918 	d82 	163240 	2900
1934 	d67 	100756 	2900
1934 	d67 	100907 	2900
662 	d73 	171502 	2900
569 	d43 	081704 	2900
1918 	d63 	184318 	2900
215 	d28 	180353 	2900
1947 	d59 	043116 	6110
662 	d39 	080010 	2900
1911 	d55 	085956 	2900
1941 	d57 	124134 	5840
1947 	d58 	020720 	0840
662 	d59 	104623 	2900
523 	d24 	191141 	2900
1945 	d38 	135117 	2900
1911 	d38 	105749 	2900
1965 	d64 	162152 	2900
1968 	d31 	130305 	2900
1941 	d59 	151022 	0392
1940 	d61 	174508 	2900
1942 	d58 	170435 	3080
1911 	d35 	094746 	2900
511 	d21 	152254 	2900
598 	d21 	145821 	2900
510 	d21 	152352 	2900
1941 	d61 	110927 	2900
1940 	d61 	173827 	2900
1955 	d62 	155332 	5840
662 	d80 	112146 	2900
1918 	d38 	103701 	2900
1961 	d61 	151109 	2900
1961 	d63 	192536 	2900
24 	d31 	111118 	2900
1944 	d31 	110626 	0392
1941 	d57 	124122 	5840
495 	d30 	163636 	2900
509 	d28 	133855 	2900
250 	d22 	123314 	2900
1960 	d65 	133717 	0392
1981 	d66 	104722 	0392
603 	d3 	122011 	2900
569 	d35 	112520 	2900
1918 	d35 	100203 	2900
75 	d0 	152900 	2900
621 	d1 	161307 	2900
514 	d3 	161508 	2900
514 	d24 	121259 	2900
1962 	d25 	100340 	0392
250 	d26 	151235 	2900
637 	d26 	181258 	2900
1918 	d82 	162435 	2900
449 	d4 	135803 	2900
75 	d5 	125739 	2900
621 	d6 	113052 	2900
621 	d6 	102255 	2900
520 	d7 	132959 	0392
585 	d8 	161720 	2900
1977 	d10 	163755 	2900
520 	d8 	140447 	2900
396 	d11 	173528 	2900
607 	d10 	205148 	2900
585 	d10 	092146 	2900
643 	d13 	153408 	2900
607 	d15 	124808 	2900
369 	d15 	191611 	2900
3 	d14 	205130 	2900
565 	d18 	092348 	2900
369 	d18 	081209 	2900
598 	d24 	110424 	2900
662 	d25 	135757 	2900
598 	d24 	111023 	2900
510 	d25 	125836 	2900
598 	d25 	125930 	2900
637 	d25 	155538 	2900
1954 	d24 	115811 	2900
316 	d25 	170345 	2900
637 	d25 	145035 	0392
662 	d26 	123709 	2900
597 	d26 	105204 	2900
637 	d26 	132453 	2900
598 	d26 	124052 	2900
316 	d27 	155208 	2900
1957 	d27 	154946 	2900
1962 	d27 	095245 	2900
509 	d27 	151518 	2900
509 	d28 	112629 	2900
1946 	d29 	134840 	2900
24 	d29 	115805 	2900
1968 	d30 	161559 	2900
215 	d30 	163547 	2900
1968 	d31 	113421 	2900
225 	d32 	145456 	2900
130 	d33 	144444 	2900
24 	d33 	115644 	2900
1937 	d37 	122410 	2900
324 	d39 	090655 	2900
662 	d39 	080052 	2900
399 	d39 	080101 	2900
1964 	d40 	113039 	2900
130 	d42 	085246 	2900
1947 	d58 	182450 	6110
1936 	d58 	133708 	2900
1953 	d61 	151049 	2900
1948 	d61 	124607 	0392
1952 	d62 	155357 	5840
1940 	d61 	173710 	2900
1949 	d63 	170406 	2900
1934 	d63 	170325 	2900
18 	d63 	183111 	3080
1942 	d63 	183158 	3080
1953 	d63 	121157 	2900
1935 	d66 	093217 	2900
1941 	d59 	103646 	2900
1934 	d65 	130118 	2900
598 	d24 	105822 	2900
1955 	d64 	125915 	2900
1960 	d66 	092908 	2900
316 	d29 	120152 	2900
1968 	d30 	171258 	2900
1935 	d65 	184917 	2900
1933 	d65 	183137 	0392
1964 	d32 	142106 	2900
1969 	d34 	150247 	2900
1934 	d66 	101447 	2900
1960 	d67 	093819 	2900
662 	d39 	123752 	2900
399 	d40 	113701 	2900
1951 	d39 	090724 	2900
1975 	d33 	224501 	2900
1982 	d34 	165734 	2900
509 	d26 	151520 	2900
523 	d25 	112323 	2900
130 	d25 	175539 	2900
662 	d24 	100900 	2900
1986 	d25 	183602 	2900
316 	d25 	184213 	2900
509 	d25 	183848 	2900
637 	d26 	105121 	2900
75 	d6 	110221 	2900
510 	d22 	162701 	2900
442 	d23 	122308 	2900
1968 	d30 	164224 	2900
384 	d15 	102635 	2900
369 	d16 	100053 	2900
399 	d5 	185427 	2900
607 	d19 	091852 	2900
3 	d19 	183339 	2900
1948 	d63 	114820 	2900
1933 	d63 	165710 	2900
1964 	d35 	094801 	2900
399 	d5 	185726 	2900
399 	d5 	135705 	2900
603 	d5 	125531 	2900
1979 	d25 	175107 	2900
1948 	d60 	113946 	0392
1941 	d61 	152055 	0392
1933 	d62 	155828 	5840
1936 	d63 	114704 	2900
384 	d15 	191550 	2900
1957 	d25 	175512 	2900
1966 	d26 	205449 	0392
316 	d26 	150223 	2900
597 	d26 	105139 	2900
1962 	d27 	101255 	2900
585 	d7 	171134 	0392
399 	d8 	145233 	2900
588 	d13 	175305 	2900
603 	d14 	162609 	2900
369 	d15 	002248 	2900
1938 	d34 	143702 	2900
1911 	d35 	100220 	2900
1938 	d36 	180548 	2900
1963 	d39 	090740 	2900
1951 	d40 	113023 	2900
1918 	d40 	112625 	2900
662 	d70 	110249 	2900
1974 	d25 	175909 	2900
523 	d25 	165228 	2900
24 	d25 	170248 	2900
399 	d14 	102651 	2900
399 	d6 	082138 	2900
449 	d6 	102343 	2900
571 	d7 	171515 	0392
399 	d27 	160104 	2900
1944 	d29 	095620 	2900
1935 	d64 	141622 	0392
449 	d1 	161405 	2900
1945 	d40 	112746 	2900
1955 	d66 	104535 	0392
662 	d67 	154742 	2900
384 	d18 	111229 	2900
1949 	d62 	155853 	5840
1953 	d63 	121150 	2900
1953 	d63 	192449 	2900
1911 	d41 	092906 	2900
1953 	d61 	173036 	2900
3 	d18 	170910 	2900
412 	d18 	105137 	2900
384 	d16 	113850 	2900
75 	d2 	090711 	2900
369 	d18 	135535 	2900
1968 	d30 	163004 	2900
1968 	d30 	174034 	2900
399 	d78 	144514 	2900
1968 	d32 	104808 	2900
24 	d33 	143900 	2900
1949 	d66 	141803 	0392
1958 	d66 	092934 	2900
1955 	d67 	105756 	0392
601 	d2 	090728 	2900
396 	d2 	091121 	2900
369 	d17 	113402 	0392
384 	d18 	154638 	2900
384 	d18 	110533 	2900
384 	d18 	154221 	2900
662 	d78 	110614 	2900
396 	d3 	090327 	2900
1983 	d3 	090724 	2900
563 	d4 	135734 	2900
601 	d5 	125512 	2900
369 	d18 	160002 	2900
1968 	d28 	165021 	2900
1978 	d10 	164957 	1480
1981 	d68 	110503 	0392
585 	d8 	181709 	2900
588 	d9 	225958 	2900
1957 	d34 	152707 	2900
399 	d9 	163134 	2900
1936 	d65 	113524 	2900
1952 	d66 	141748 	0392
662 	d43 	084008 	2900
1918 	d78 	144030 	2900
662 	d80 	111357 	2900
1947 	d59 	131235 	6110
565 	d10 	171921 	2900
478 	d10 	163300 	2900
1976 	d11 	160342 	2900
662 	d25 	125227 	2900
1938 	d34 	153652 	2900
1911 	d34 	143407 	2900
1937 	d34 	111202 	2900
147 	d34 	143914 	2900
130 	d26 	150206 	2900
449 	d3 	190541 	2900
621 	d3 	190430 	2900
1911 	d42 	085307 	2900
510 	d25 	130522 	2900
655 	d26 	110146 	2900
24 	d27 	131317 	2900
369 	d15 	120055 	2900
1948 	d57 	124916 	5840
1949 	d65 	184927 	2900
1933 	d66 	113031 	0392
1960 	d66 	113012 	0392
1949 	d66 	141825 	0392
1948 	d57 	124904 	5840
384 	d16 	100109 	2900
1945 	d39 	090709 	2900
399 	d39 	080017 	2900
1949 	d65 	200818 	0392
601 	d3 	190616 	2900
1970 	d35 	112335 	0392
1937 	d32 	144716 	2900
1959 	d32 	145541 	2900
396 	d2 	110254 	2900
662 	d80 	111406 	2900
601 	d6 	112547 	2900
621 	d6 	110120 	2900
1964 	d33 	170714 	2900
565 	d11 	173736 	2900
1954 	d11 	172301 	2900
396 	d11 	173319 	2900
449 	d3 	090550 	2900
598 	d20 	134029 	2900
511 	d21 	145804 	2900
130 	d31 	111148 	2900
1938 	d33 	170728 	2900
1918 	d33 	170701 	2900
1938 	d36 	104155 	2900
1937 	d36 	193436 	2900
1944 	d28 	125251 	2900
130 	d28 	140954 	2900
1968 	d28 	155905 	2900
495 	d29 	134757 	2900
1973 	d27 	152358 	2900
1973 	d27 	160300 	2900
1981 	d64 	141702 	0392
1952 	d65 	182919 	2900
1955 	d68 	095514 	2900
1918 	d36 	101436 	2900
662 	d71 	125631 	2900
409 	d10 	162021 	2900
520 	d7 	124522 	0392
1948 	d58 	133722 	2900
1936 	d58 	165318 	0392
662 	d20 	113602 	2900
1957 	d28 	120015 	2900
384 	d17 	113536 	0392
1968 	d33 	134840 	2900
1911 	d34 	154631 	2900
621 	d5 	124931 	2900
571 	d7 	141157 	0392
654 	d4 	123404 	2900
1918 	d38 	111228 	2900
662 	d38 	120102 	2900
399 	d39 	080653 	2900
1947 	d85 	063048 	6350
1964 	d37 	111538 	2900
396 	d0 	152618 	2900
563 	d0 	152813 	2900
1988 	d17 	194423 	2900
495 	d31 	113327 	2900
1968 	d32 	105015 	2900
614 	d25 	130341 	2900
510 	d25 	141252 	2900
637 	d25 	160508 	2900
384 	d18 	081052 	2900
601 	d2 	110634 	2900
250 	d20 	113540 	2900
662 	d21 	131355 	2900
24 	d27 	154918 	2900
316 	d28 	145544 	2900
24 	d28 	134112 	2900
1955 	d63 	160207 	2900
24 	d34 	092534 	2900
1964 	d34 	150158 	2900
130 	d35 	075139 	2900
1960 	d62 	155735 	5840
1911 	d37 	111524 	2900
662 	d37 	075855 	2900
533 	d27 	095100 	2900
1974 	d46 	144735 	1270
399 	d85 	092322 	2900
511 	d25 	130540 	2900
523 	d25 	165448 	2900
1956 	d26 	042157 	0392
655 	d26 	181623 	2900
495 	d28 	155827 	2900
18 	d67 	154313 	3010
1936 	d62 	101305 	2900
1960 	d63 	165657 	2900
399 	d78 	144748 	2900
1918 	d78 	144042 	2900
1942 	d23 	121229 	2900
533 	d25 	130942 	2900
396 	d11 	173331 	2900
1970 	d35 	094846 	2900
1945 	d35 	112538 	2900
1953 	d64 	160901 	2900
520 	d11 	092412 	2900
654 	d13 	145918 	0392
608 	d11 	161129 	2900
250 	d26 	172946 	2900
1988 	d16 	182036 	2900
662 	d73 	171214 	2900
1918 	d82 	155425 	2900
1918 	d82 	160113 	2900
1970 	d36 	124818 	2900
1938 	d36 	101507 	2900
563 	d6 	110143 	2900
1966 	d27 	165018 	2900
316 	d27 	154426 	2900
1989 	d0 	152954 	2900
1983 	d4 	145348 	2900
1955 	d66 	092920 	2900
510 	d22 	160214 	2900
510 	d22 	152733 	2900
1934 	d64 	141436 	0392
1934 	d65 	171710 	0392
1952 	d65 	194012 	0392
1981 	d66 	092946 	2900
1918 	d33 	164908 	2900
520 	d10 	092009 	2900
1949 	d66 	101349 	2900
607 	d14 	092001 	2900
399 	d14 	150401 	2900
449 	d4 	155635 	0392
662 	d78 	110606 	2900
449 	d2 	090657 	2900
621 	d3 	090502 	2900
1957 	d27 	131335 	2900
1938 	d32 	140627 	2900
1951 	d34 	171823 	2900
585 	d8 	173347 	2900
662 	d46 	130200 	2900
637 	d25 	112405 	2900
384 	d15 	122744 	2900
565 	d15 	141007 	2900
449 	d3 	121852 	2900
75 	d3 	090610 	2900
1945 	d34 	172944 	2900
1937 	d36 	193402 	2900
603 	d0 	153114 	2900
511 	d22 	163711 	2900
1979 	d22 	153939 	2900
571 	d10 	092049 	2900
225 	d35 	100211 	2900
1937 	d34 	153739 	2900
324 	d35 	114119 	2900
662 	d39 	080029 	2900
1945 	d40 	112816 	2900
1981 	d67 	120849 	2900
662 	d70 	111918 	2900
1938 	d38 	105802 	2900
1933 	d67 	105633 	0392
1938 	d35 	094918 	2900
511 	d20 	134005 	2900
654 	d15 	133651 	1460
514 	d10 	230136 	2900
1911 	d40 	112638 	2900
1952 	d66 	093053 	2900
1948 	d61 	152018 	0392
1937 	d32 	150332 	2900
1911 	d82 	172505 	2900
449 	d0 	152845 	2900
1946 	d30 	161533 	2900
662 	d73 	103821 	2900
225 	d32 	150308 	2900
563 	d3 	190445 	2900
1941 	d59 	181225 	2900
1946 	d30 	163520 	2900
147 	d31 	191721 	2900
1911 	d38 	111229 	2900
1948 	d59 	115446 	0392
662 	d71 	130739 	2900
662 	d59 	104401 	2900
1941 	d61 	124715 	0392
643 	d12 	112337 	2900
1957 	d33 	144432 	2900
24 	d33 	144503 	2900
662 	d80 	111518 	2900
1969 	d35 	100243 	2900
449 	d2 	110800 	2900
399 	d4 	145417 	2900
449 	d6 	123252 	2900
603 	d6 	110253 	2900
1977 	d11 	162936 	2900
571 	d11 	092501 	2900
608 	d12 	144304 	2900
409 	d12 	143704 	2900
1978 	d13 	130417 	2900
1983 	d14 	165036 	2900
621 	d14 	162649 	2900
384 	d15 	120022 	2900
662 	d17 	180751 	2900
369 	d18 	154247 	2900
607 	d16 	175840 	2900
565 	d16 	175906 	2900
3 	d17 	194329 	2900
510 	d24 	101155 	2900
662 	d22 	123327 	2900
510 	d22 	152721 	2900
316 	d25 	202013 	2900
316 	d25 	183914 	2900
509 	d25 	175526 	2900
1967 	d25 	182423 	2900
130 	d27 	131402 	2900
509 	d28 	120034 	2900
1957 	d28 	112616 	2900
1946 	d31 	111500 	2900
1918 	d33 	165819 	2900
1937 	d35 	101748 	2900
1918 	d34 	150109 	2900
1938 	d37 	111547 	2900
1970 	d38 	094345 	2900
1964 	d38 	111242 	2900
662 	d38 	120258 	2900
1945 	d40 	112850 	2900
662 	d56 	142211 	2900
1942 	d57 	150913 	2900
1941 	d58 	165236 	0392
1941 	d59 	115418 	0392
1941 	d62 	075127 	2900
1948 	d63 	114843 	2900
1955 	d63 	165637 	2900
1960 	d63 	160153 	2900
1911 	d63 	183935 	2900
1981 	d63 	184048 	2900
1934 	d63 	184132 	2900
1933 	d63 	180635 	2900
1955 	d63 	180703 	2900
1955 	d64 	141910 	0392
